DATA,HORA,USUARIO,MODULO,OPERACAO,CONTROLE,PRODUTO,CLIENTE
2026-02-27,1626,1,VENPRO,Venda cancelada com itens lancados,,,
2026-02-28,0601,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-02,0606,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-03,0518,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-03,0529,1,PESPRO,Ini Alt 273-CABO REDE P/MET,,,
2026-03-03,0529,1,PESPRO,Alt 273-CABO REDE P/MET Prc venda,,,
2026-03-03,0529,1,PESPRO,Fim Alt 273-CABO REDE P/MET,,,
2026-03-03,0529,1,PESPRO,Ini Alt 1470-PULVERIZADOR,,,
2026-03-03,0529,1,PESPRO,Alt 1470-PULVERIZADOR Prc venda,,,
2026-03-03,0529,1,PESPRO,Fim Alt 1470-PULVERIZADOR,,,
2026-03-03,0530,1,PESPRO,Ini Alt 43-COLA ARALD.05 M,,,
2026-03-03,0530,1,PESPRO,Alt 43-COLA ARALD.05 M Prc venda,,,
2026-03-03,0530,1,PESPRO,Fim Alt 43-COLA ARALD.05 M,,,
2026-03-03,0530,1,PESPRO,Ini Alt 44-COLA ARALD.10 M,,,
2026-03-03,0530,1,PESPRO,Alt 44-COLA ARALD.10 M Prc venda,,,
2026-03-03,0530,1,PESPRO,Fim Alt 44-COLA ARALD.10 M,,,
2026-03-03,0530,1,PESPRO,Ini Alt 45-COLA ARALD.90 M,,,
2026-03-03,0530,1,PESPRO,Alt 45-COLA ARALD.90 M Prc venda,,,
2026-03-03,0530,1,PESPRO,Fim Alt 45-COLA ARALD.90 M,,,
2026-03-03,0530,1,PESPRO,Ini Alt 206-BROCA WIDEA 10,,,
2026-03-03,0530,1,PESPRO,Alt 206-BROCA WIDEA 10 Prc venda,,,
2026-03-03,0530,1,PESPRO,Fim Alt 206-BROCA WIDEA 10,,,
2026-03-03,0530,1,PESPRO,Ini Alt 207-BROCA WIDEA 12,,,
2026-03-03,0530,1,PESPRO,Alt 207-BROCA WIDEA 12 Prc venda,,,
2026-03-03,0530,1,PESPRO,Fim Alt 207-BROCA WIDEA 12,,,
2026-03-03,0531,1,PESPRO,Ini Alt 437-CHAVE INGLES.10,,,
2026-03-03,0531,1,PESPRO,Alt 437-CHAVE INGLES.10 Prc venda,,,
2026-03-03,0531,1,PESPRO,Fim Alt 437-CHAVE INGLES.10,,,
2026-03-03,0531,1,PESPRO,Ini Alt 782-MASSA DE POLIR,,,
2026-03-03,0531,1,PESPRO,Alt 782-MASSA DE POLIR Prc venda,,,
2026-03-03,0531,1,PESPRO,Fim Alt 782-MASSA DE POLIR,,,
2026-03-03,0531,1,PESPRO,Ini Alt 1791-TRANQUETA C/TRA,,,
2026-03-03,0531,1,PESPRO,Alt 1791-TRANQUETA C/TRA Prc venda,,,
2026-03-03,0531,1,PESPRO,Fim Alt 1791-TRANQUETA C/TRA,,,
2026-03-03,0532,1,PESPRO,Ini Alt 109-ASSENTO ALMOFAD,,,
2026-03-03,0532,1,PESPRO,Alt 109-ASSENTO ALMOFAD Prc venda,,,
2026-03-03,0532,1,PESPRO,Fim Alt 109-ASSENTO ALMOFAD,,,
2026-03-03,0532,1,PESPRO,Ini Alt 2243-REP.ORIENTE/PRI,,,
2026-03-03,0532,1,PESPRO,Alt 2243-REP.ORIENTE/PRI Prc venda,,,
2026-03-03,0532,1,PESPRO,Fim Alt 2243-REP.ORIENTE/PRI,,,
2026-03-03,0532,1,PESPRO,Ini Alt 1878-VEDACIT RAPIDIS,,,
2026-03-03,0532,1,PESPRO,Alt 1878-VEDACIT RAPIDIS Prc venda,,,
2026-03-03,0532,1,PESPRO,Fim Alt 1878-VEDACIT RAPIDIS,,,
2026-03-03,0532,1,PESPRO,Ini Alt 714-SERRA BIM.18/24,,,
2026-03-03,0532,1,PESPRO,Alt 714-SERRA BIM.18/24 Prc venda,,,
2026-03-03,0532,1,PESPRO,Fim Alt 714-SERRA BIM.18/24,,,
2026-03-04,0556,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-04,0657,1,PESPRO,Ini Alt 1166-LUVA ESG.6,,,
2026-03-04,0657,1,PESPRO,Alt 1166-LUVA ESG.6 Prc venda,,,
2026-03-04,0657,1,PESPRO,Fim Alt 1166-LUVA ESG.6,,,
2026-03-05,0627,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-05,1137,1,VENPRO,"Ini Venda $ 65,00 Dsc:0,00 Vnd:1",,,
2026-03-05,1137,1,GMOVEST,Alt estoque prod cod1111 Qt:1 Oper#5 Saldof=-31.000 Ctr#10037004,,,
2026-03-05,1137,1,VENPRO,"Fim Venda $ 65,00 Dsc:0,00 Vnd:1",,,
2026-03-05,1139,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-06,0604,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-07,0534,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-09,0609,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-09,1239,1,PESPRO,Ini Alt 1737-TELHA AM244X50,,,
2026-03-09,1239,1,PESPRO,Alt 1737-TELHA AM244X50 Prc venda,,,
2026-03-09,1239,1,PESPRO,Fim Alt 1737-TELHA AM244X50,,,
2026-03-09,1251,1,PESPRO,Ini Alt 140-BIANCO GALAO,,,
2026-03-09,1251,1,PESPRO,Alt 140-BIANCO GALAO Prc venda,,,
2026-03-09,1251,1,PESPRO,Fim Alt 140-BIANCO GALAO,,,
2026-03-09,1251,1,PESPRO,Ini Alt 2313-FITA D.FACE EXT,,,
2026-03-09,1251,1,PESPRO,Alt 2313-FITA D.FACE EXT Prc venda,,,
2026-03-09,1251,1,PESPRO,Fim Alt 2313-FITA D.FACE EXT,,,
2026-03-09,1252,1,PESPRO,Ini Alt 692-DISCO C.ACO 7,,,
2026-03-09,1252,1,PESPRO,Alt 692-DISCO C.ACO 7 Prc venda,,,
2026-03-09,1252,1,PESPRO,Fim Alt 692-DISCO C.ACO 7,,,
2026-03-09,1307,1,PESPRO,Ini Alt 1034-CAIXA ORGANIZAD,,,
2026-03-09,1307,1,PESPRO,Alt 1034-CAIXA ORGANIZAD nome res. Prc venda,,,
2026-03-09,1307,1,PESPRO,Fim Alt 1034-CAIXA ORGANIZAD,,,
2026-03-09,1307,1,PESPRO,Ini Alt 466-CAIXA FERR.PLAS,,,
2026-03-09,1307,1,PESPRO,Alt 466-CAIXA FERR.PLAS nome res. Prc venda,,,
2026-03-09,1307,1,PESPRO,Fim Alt 466-CAIXA FERR.PLAS,,,
2026-03-09,1346,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-09,1347,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-10,0611,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-10,1053,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-10,1054,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-11,0543,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-11,1340,1,PESPRO,Ini Alt 1802-BROCA ESCAL4-20,,,
2026-03-11,1340,1,PESPRO,Alt 1802-BROCA ESCAL4-20 Prc venda,,,
2026-03-11,1340,1,PESPRO,Fim Alt 1802-BROCA ESCAL4-20,,,
2026-03-11,1340,1,PESPRO,Ini Alt 526-COLORGIN CORES,,,
2026-03-11,1340,1,PESPRO,Alt 526-COLORGIN CORES Prc venda,,,
2026-03-11,1340,1,PESPRO,Fim Alt 526-COLORGIN CORES,,,
2026-03-11,1340,1,PESPRO,Ini Alt 49-ALAVANCA 1.8M,,,
2026-03-11,1340,1,PESPRO,Alt 49-ALAVANCA 1.8M nome res. Prc venda,,,
2026-03-11,1340,1,PESPRO,Fim Alt 49-ALAVANCA 1.8M,,,
2026-03-11,1341,1,PESPRO,Ini Alt 2219-DISJ.DIN 2P80A,,,
2026-03-11,1341,1,PESPRO,Alt 2219-DISJ.DIN 2P80A Prc venda,,,
2026-03-11,1341,1,PESPRO,Fim Alt 2219-DISJ.DIN 2P80A,,,
2026-03-11,1341,1,PESPRO,Ini Alt 138-MARRETA C/C5K,,,
2026-03-11,1341,1,PESPRO,Alt 138-MARRETA C/C5K Prc venda,,,
2026-03-11,1341,1,PESPRO,Fim Alt 138-MARRETA C/C5K,,,
2026-03-11,1341,1,PESPRO,Ini Alt 410-CARRINHO DE MAO,,,
2026-03-11,1341,1,PESPRO,Alt 410-CARRINHO DE MAO Prc venda,,,
2026-03-11,1341,1,PESPRO,Fim Alt 410-CARRINHO DE MAO,,,
2026-03-11,1341,1,PESPRO,Ini Alt 856-FERRO DE SOLDA,,,
2026-03-11,1341,1,PESPRO,Alt 856-FERRO DE SOLDA Prc venda,,,
2026-03-11,1341,1,PESPRO,Fim Alt 856-FERRO DE SOLDA,,,
2026-03-12,0552,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-13,0612,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-13,1627,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-14,0607,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-14,0722,1,PESPRO,Ini Alt 392-CAP MARROM 11/2,,,
2026-03-14,0722,1,PESPRO,Alt 392-CAP MARROM 11/2 Prc venda,,,
2026-03-14,0722,1,PESPRO,Fim Alt 392-CAP MARROM 11/2,,,
2026-03-16,0609,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-17,0734,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-18,0604,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-19,0622,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-19,0622,1,PESPRO,Ini Alt 1393-PLAFON LED 12W,,,
2026-03-19,0622,1,PESPRO,Alt 1393-PLAFON LED 12W Prc venda,,,
2026-03-19,0622,1,PESPRO,Fim Alt 1393-PLAFON LED 12W,,,
2026-03-19,0623,1,PESPRO,Ini Alt 1059-LUMINARIA LED,,,
2026-03-19,0623,1,PESPRO,Alt 1059-LUMINARIA LED Prc venda,,,
2026-03-19,0623,1,PESPRO,Fim Alt 1059-LUMINARIA LED,,,
2026-03-19,0623,1,PESPRO,Ini Alt 1988-MAXI DUCHA LORE,,,
2026-03-19,0623,1,PESPRO,Alt 1988-MAXI DUCHA LORE Prc venda,,,
2026-03-19,0623,1,PESPRO,Fim Alt 1988-MAXI DUCHA LORE,,,
2026-03-19,0623,1,PESPRO,Ini Alt 679-DESEMP.PVC CORR,,,
2026-03-19,0623,1,PESPRO,Alt 679-DESEMP.PVC CORR Prc venda,,,
2026-03-19,0623,1,PESPRO,Fim Alt 679-DESEMP.PVC CORR,,,
2026-03-19,0623,1,PESPRO,Ini Alt 791-ESPATULA 10 BOR,,,
2026-03-19,0623,1,PESPRO,Alt 791-ESPATULA 10 BOR Prc venda,,,
2026-03-19,0623,1,PESPRO,Fim Alt 791-ESPATULA 10 BOR,,,
2026-03-19,0623,1,PESPRO,Ini Alt 790-ESPATULA 08 BOR,,,
2026-03-19,0623,1,PESPRO,Alt 790-ESPATULA 08 BOR Prc venda,,,
2026-03-19,0623,1,PESPRO,Fim Alt 790-ESPATULA 08 BOR,,,
2026-03-19,0624,1,PESPRO,Ini Alt 508-CLIP C.ACO 3/8,,,
2026-03-19,0624,1,PESPRO,Alt 508-CLIP C.ACO 3/8 Prc venda,,,
2026-03-19,0624,1,PESPRO,Fim Alt 508-CLIP C.ACO 3/8,,,
2026-03-19,0624,1,PESPRO,Ini Alt 505-CLIP C.ACO 1/4,,,
2026-03-19,0624,1,PESPRO,Alt 505-CLIP C.ACO 1/4 Prc venda,,,
2026-03-19,0624,1,PESPRO,Fim Alt 505-CLIP C.ACO 1/4,,,
2026-03-19,0624,1,PESPRO,Ini Alt 507-CLIP C.ACO 3/16,,,
2026-03-19,0624,1,PESPRO,Alt 507-CLIP C.ACO 3/16 Prc venda,,,
2026-03-19,0624,1,PESPRO,Fim Alt 507-CLIP C.ACO 3/16,,,
2026-03-19,0624,1,PESPRO,Ini Alt 506-CLIP C.ACO 1/8,,,
2026-03-19,0624,1,PESPRO,Alt 506-CLIP C.ACO 1/8 Prc venda,,,
2026-03-19,0624,1,PESPRO,Fim Alt 506-CLIP C.ACO 1/8,,,
2026-03-19,0624,1,PESPRO,Ini Alt 2264-KIT VARAL COMPL,,,
2026-03-19,0624,1,PESPRO,Alt 2264-KIT VARAL COMPL Prc venda,,,
2026-03-19,0624,1,PESPRO,Fim Alt 2264-KIT VARAL COMPL,,,
2026-03-19,0625,1,PESPRO,Ini Alt 1120-LIXADEIRA MANUA,,,
2026-03-19,0625,1,PESPRO,Alt 1120-LIXADEIRA MANUA Prc venda,,,
2026-03-19,0625,1,PESPRO,Fim Alt 1120-LIXADEIRA MANUA,,,
2026-03-19,0625,1,PESPRO,Ini Alt 1362-PINCEL 573X2,,,
2026-03-19,0625,1,PESPRO,Alt 1362-PINCEL 573X2 Prc venda,,,
2026-03-19,0625,1,PESPRO,Fim Alt 1362-PINCEL 573X2,,,
2026-03-19,0625,1,PESPRO,Ini Alt 1363-PINCEL 573X21/2,,,
2026-03-19,0625,1,PESPRO,Alt 1363-PINCEL 573X21/2 Prc venda,,,
2026-03-19,0625,1,PESPRO,Fim Alt 1363-PINCEL 573X21/2,,,
2026-03-19,0625,1,PESPRO,Ini Alt 2213-BOIA NIVEL ELET,,,
2026-03-19,0625,1,PESPRO,Alt 2213-BOIA NIVEL ELET Prc venda,,,
2026-03-19,0625,1,PESPRO,Fim Alt 2213-BOIA NIVEL ELET,,,
2026-03-19,0626,1,PESPRO,Ini Alt 2084-LAMPADA LED 20W,,,
2026-03-19,0626,1,PESPRO,Alt 2084-LAMPADA LED 20W Prc venda,,,
2026-03-19,0626,1,PESPRO,Fim Alt 2084-LAMPADA LED 20W,,,
2026-03-20,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-20,1132,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-20,1726,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-23,0611,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-23,1046,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-23,1514,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-23,1550,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-24,0609,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-24,0719,1,PESPRO,Ini Alt 681-LONA PLAST.1X4G,,,
2026-03-24,0719,1,PESPRO,Alt 681-LONA PLAST.1X4G Prc venda,,,
2026-03-24,0719,1,PESPRO,Fim Alt 681-LONA PLAST.1X4G,,,
2026-03-24,0720,1,PESPRO,Ini Alt 1287-OBTURADOR KS/O,,,
2026-03-24,0720,1,PESPRO,Alt 1287-OBTURADOR KS/O Prc venda,,,
2026-03-24,0720,1,PESPRO,Fim Alt 1287-OBTURADOR KS/O,,,
2026-03-24,0720,1,PESPRO,Ini Alt 873-FIO SOM BICOLOR,,,
2026-03-24,0720,1,PESPRO,Alt 873-FIO SOM BICOLOR Prc venda,,,
2026-03-24,0720,1,PESPRO,Fim Alt 873-FIO SOM BICOLOR,,,
2026-03-24,0720,1,PESPRO,Ini Alt 1338-PILHA 9V DURACL,,,
2026-03-24,0720,1,PESPRO,Alt 1338-PILHA 9V DURACL Prc venda,,,
2026-03-24,0720,1,PESPRO,Fim Alt 1338-PILHA 9V DURACL,,,
2026-03-24,0721,1,PESPRO,Ini Alt 1801-PILHA 9V ALCALI,,,
2026-03-24,0721,1,PESPRO,Alt 1801-PILHA 9V ALCALI Prc venda,,,
2026-03-24,0721,1,PESPRO,Fim Alt 1801-PILHA 9V ALCALI,,,
2026-03-24,0721,1,PESPRO,Ini Alt 1572-SALVA REGIS.C50,,,
2026-03-24,0721,1,PESPRO,Alt 1572-SALVA REGIS.C50 Prc venda,,,
2026-03-24,0721,1,PESPRO,Fim Alt 1572-SALVA REGIS.C50,,,
2026-03-24,0806,1,PESPRO,Ini Alt 382-SUPORTE E.50X20,,,
2026-03-24,0806,1,PESPRO,Alt 382-SUPORTE E.50X20 Prc venda,,,
2026-03-24,0806,1,PESPRO,Fim Alt 382-SUPORTE E.50X20,,,
2026-03-24,0806,1,PESPRO,Ini Alt 380-SUPORTE E.35X15,,,
2026-03-24,0806,1,PESPRO,Alt 380-SUPORTE E.35X15 Prc venda,,,
2026-03-24,0806,1,PESPRO,Fim Alt 380-SUPORTE E.35X15,,,
2026-03-24,0806,1,PESPRO,Ini Alt 379-SUPORTE E.30X15,,,
2026-03-24,0806,1,PESPRO,Alt 379-SUPORTE E.30X15 Prc venda,,,
2026-03-24,0806,1,PESPRO,Fim Alt 379-SUPORTE E.30X15,,,
2026-03-24,0806,1,PESPRO,Ini Alt 378-SUPORTE E.25X15,,,
2026-03-24,0806,1,PESPRO,Alt 378-SUPORTE E.25X15 Prc venda,,,
2026-03-24,0806,1,PESPRO,Fim Alt 378-SUPORTE E.25X15,,,
2026-03-24,0807,1,PESPRO,Ini Alt 377-SUPORTE E.20X15,,,
2026-03-24,0807,1,PESPRO,Alt 377-SUPORTE E.20X15 Prc venda,,,
2026-03-24,0807,1,PESPRO,Fim Alt 377-SUPORTE E.20X15,,,
2026-03-24,0807,1,PESPRO,Ini Alt 376-SUPORTE E.15X10,,,
2026-03-24,0807,1,PESPRO,Alt 376-SUPORTE E.15X10 Prc venda,,,
2026-03-24,0807,1,PESPRO,Fim Alt 376-SUPORTE E.15X10,,,
2026-03-24,0936,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-25,0609,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-25,0941,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-25,1058,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-25,1245,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1248,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1248,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-25,1248,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1248,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-25,1253,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1254,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1254,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-25,1256,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1259,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1259,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1300,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1300,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1301,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1301,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1301,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-25,1302,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1303,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1304,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1306,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1307,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1307,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1308,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1309,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1309,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1313,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1326,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1326,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-25,1326,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1326,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-25,1326,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1327,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-25,1327,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-25,1329,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-26,0627,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-26,0710,1,PESPRO,Ini Alt 2102-MANG.GAS M.1.5M,,,
2026-03-26,0710,1,PESPRO,Alt 2102-MANG.GAS M.1.5M Prc venda,,,
2026-03-26,0710,1,PESPRO,Fim Alt 2102-MANG.GAS M.1.5M,,,
2026-03-26,0710,1,PESPRO,Ini Alt 1218-MANG.GAS M.1.2M,,,
2026-03-26,0710,1,PESPRO,Alt 1218-MANG.GAS M.1.2M Prc venda,,,
2026-03-26,0710,1,PESPRO,Fim Alt 1218-MANG.GAS M.1.2M,,,
2026-03-26,0710,1,PESPRO,Ini Alt 1217-MANG.GAS M.1.0M,,,
2026-03-26,0710,1,PESPRO,Alt 1217-MANG.GAS M.1.0M Prc venda,,,
2026-03-26,0710,1,PESPRO,Fim Alt 1217-MANG.GAS M.1.0M,,,
2026-03-26,0710,1,PESPRO,"Ini Alt 1216-MANG.GAS M.0,80",,,
2026-03-26,0710,1,PESPRO,"Alt 1216-MANG.GAS M.0,80 Prc venda",,,
2026-03-26,0710,1,PESPRO,"Fim Alt 1216-MANG.GAS M.0,80",,,
2026-03-26,0711,1,PESPRO,Ini Alt 1093-ENGATE FLEX0.40,,,
2026-03-26,0711,1,PESPRO,Alt 1093-ENGATE FLEX0.40 Prc venda,,,
2026-03-26,0711,1,PESPRO,Fim Alt 1093-ENGATE FLEX0.40,,,
2026-03-26,0911,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-26,1636,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-27,0609,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-27,1601,1,VENPRO,"Ini Venda $ 30,00 Dsc:0,00 Vnd:1",,,
2026-03-27,1601,1,GMOVEST,Alt estoque prod cod1878 Qt:1 Oper#5 Saldof=-1.000 Ctr#10037006,,,
2026-03-27,1601,1,VENPRO,"Fim Venda $ 30,00 Dsc:0,00 Vnd:1",,,
2026-03-28,0654,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-28,0827,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-28,1007,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1007,0,VENPRO,Venda cancelada com itens lancados,,,
2026-03-28,1007,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1008,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1008,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1008,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1008,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-28,1009,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1010,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1010,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-28,1010,0,ACESSO, 0- pede acesso p/ Ordem de servico   .,,,
2026-03-28,1010,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1010,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1011,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1011,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-28,1011,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1012,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1012,0,TROUSU,Desativacao do usuario  0-,,,
2026-03-28,1012,0,ACESSO, 0- pede acesso p/ Vendas             .,,,
2026-03-28,1013,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-28,1207,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-30,0637,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-03-30,0941,1,VENPRO,Venda cancelada com itens lancados,,,
2026-03-31,0558,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-04-01,0606,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha S4ENHA,,,
2026-04-01,0606,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-04-01,0751,1,PESPRO,Ini Alt 333-CIMENTO SAC 50K,,,
2026-04-01,0751,1,PESPRO,Alt 333-CIMENTO SAC 50K Prc venda,,,
2026-04-01,0751,1,PESPRO,Fim Alt 333-CIMENTO SAC 50K,,,
2026-04-01,1327,1,VENPRO,Venda cancelada com itens lancados,,,
2026-04-02,0605,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-04-02,1553,1,VENPRO,"Ini Venda $ 1.372,00 Dsc:0,00 Vnd:1",,,
2026-04-02,1553,1,GMOVEST,Alt estoque prod cod333 Qt:5.000 Oper#5 Saldof=-296.000 Ctr#10037008,,,
2026-04-02,1553,1,GMOVEST,Alt estoque prod cod20 Qt:72.000 Oper#5 Saldof=-2668.000 Ctr#10037008,,,
2026-04-02,1554,1,GMOVEST,Alt estoque prod cod1237 Qt:1 Oper#5 Saldof=-1.000 Ctr#10037008,,,
2026-04-02,1554,1,GMOVEST,Alt estoque prod cod1082 Qt:1 Oper#5 Saldof=-1.000 Ctr#10037008,,,
2026-04-02,1554,1,VENPRO,"Fim Venda $ 1.372,00 Dsc:0,00 Vnd:1",,,
2026-04-06,0615,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-04-07,0605,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-04-07,1722,1,VENPRO,Venda cancelada com itens lancados,,,
2026-04-08,0609,1,TROUSU,Ativacao do usuario  1-SISTEMA,,,
2026-04-08,0908,1,PESPRO,Ini Alt 2088-ADAP.GAS UN.R/F,,,
2026-04-08,0908,1,PESPRO,Alt 2088-ADAP.GAS UN.R/F Prc venda,,,
2026-04-08,0908,1,PESPRO,Fim Alt 2088-ADAP.GAS UN.R/F,,,
2026-04-08,0908,1,PESPRO,Ini Alt 30-ADAP.GAS UN.R/M,,,
2026-04-08,0908,1,PESPRO,Alt 30-ADAP.GAS UN.R/M Prc venda,,,
2026-04-08,0908,1,PESPRO,Fim Alt 30-ADAP.GAS UN.R/M,,,
2026-04-08,0909,1,PESPRO,Ini Alt 2206-EMENDA MANG.1/2,,,
2026-04-08,0909,1,PESPRO,Alt 2206-EMENDA MANG.1/2 Prc venda,,,
2026-04-08,0909,1,PESPRO,Fim Alt 2206-EMENDA MANG.1/2,,,
2026-04-08,0909,1,PESPRO,Ini Alt 1557-ROLDANA CARR.16,,,
2026-04-08,0909,1,PESPRO,Alt 1557-ROLDANA CARR.16 Prc venda,,,
2026-04-08,0909,1,PESPRO,Fim Alt 1557-ROLDANA CARR.16,,,
2026-04-08,0909,1,PESPRO,Ini Alt 1556-ROLDANA CARR.14,,,
2026-04-08,0909,1,PESPRO,Alt 1556-ROLDANA CARR.14 Prc venda,,,
2026-04-08,0909,1,PESPRO,Fim Alt 1556-ROLDANA CARR.14,,,
2026-04-08,0909,1,PESPRO,Ini Alt 1555-ROLDANA CARR.12,,,
2026-04-08,0909,1,PESPRO,Alt 1555-ROLDANA CARR.12 Prc venda,,,
2026-04-08,0909,1,PESPRO,Fim Alt 1555-ROLDANA CARR.12,,,
2026-04-08,0910,1,PESPRO,Ini Alt 277-RES.ULTRA MX65A,,,
