DATA,HORA,USUARIO,MODULO,OPERACAO
2015-07-20,1425,1,PESPRO,Alt 1581-COTOV.LL11/4X45 Prc venda
2015-07-20,1427,1,PESPRO,"Alt 2024-TEE LL 2"" Prc venda"
2015-07-20,1513,1,PESPRO,Alt 124-BARBANTE ALGOD. Prc venda
2015-07-20,1514,1,PESPRO,Alt 546-FIO FERRO MONT. Prc venda
2015-07-20,1515,1,PESPRO,Alt 690-LIGAO PLAST 40 Prc venda
2015-07-20,1517,1,PESPRO,Alt 1336-LUV CORR MAR3/4 Prc venda
2015-07-20,1518,1,PESPRO,Alt 2142-MARTELO 80Z Prc venda
2015-07-20,1518,1,PESPRO,Alt 1809-PASTA LUBRIF. Prc venda
2015-07-20,1519,1,PESPRO,Alt 1459-TEE ESG. 1 1/2 Prc venda
2015-07-20,1519,1,PESPRO,"Alt 1461-TEE ESGOTO 3"" Prc venda"
2015-07-21,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-21,0702,1,PEDEDATA,Data valida: 21/07/15 e hora 07:02:08 por SISTEMA
2015-07-21,1119,1,PESPRO,Alt 644-HASTE ATERRAMEN Prc venda
2015-07-21,1121,1,PESPRO,Alt 504-SILICONE PU Prc venda
2015-07-21,1134,1,PESPRO,Alt 982-RES.CARD.3T 093 Prc venda
2015-07-21,1135,1,PESPRO,Alt 494-RES.CARD.4T.114 Prc venda
2015-07-21,1553,1,PESPRO,Alt 2245-DUCHA HIGIENICA Prc venda
2015-07-22,0701,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-22,0701,1,PEDEDATA,Data valida: 22/07/15 e hora 07:01:58 por SISTEMA
2015-07-23,0703,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-23,0703,1,PEDEDATA,Data valida: 23/07/15 e hora 07:03:47 por SISTEMA
2015-07-24,0708,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-24,0708,1,PEDEDATA,Data valida: 24/07/15 e hora 07:08:38 por SISTEMA
2015-07-24,0905,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha NIPLE
2015-07-24,0905,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-25,0717,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-25,0717,1,PEDEDATA,Data valida: 25/07/15 e hora 07:17:33 por SISTEMA
2015-07-27,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-27,0706,1,PEDEDATA,Data valida: 27/07/15 e hora 07:06:42 por SISTEMA
2015-07-28,0701,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-28,0701,1,PEDEDATA,Data valida: 28/07/15 e hora 07:01:49 por SISTEMA
2015-07-28,1354,1,PESPRO,Alt 628-GARG LATAO 7/8 Prc venda
2015-07-28,1354,1,PESPRO,"Alt 629-GARG LATAO 2"" Prc venda"
2015-07-28,1355,1,PESPRO,Alt 925-PINO  TOR 1/2LA nome res. Prc venda
2015-07-28,1355,1,PESPRO,Alt 926-PINO  TOR3/4 LA nome res. Prc venda
2015-07-29,0707,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-29,0707,1,PEDEDATA,Data valida: 29/07/15 e hora 07:07:24 por SISTEMA
2015-07-30,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-30,0702,1,PEDEDATA,Data valida: 30/07/15 e hora 07:02:01 por SISTEMA
2015-07-30,1340,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-31,0650,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-07-31,0650,1,PEDEDATA,Data valida: 31/07/15 e hora 06:50:43 por SISTEMA
2015-08-01,0714,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-01,0714,1,PEDEDATA,Data valida: 01/08/15 e hora 07:14:28 por SISTEMA
2015-08-03,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-03,0658,1,PEDEDATA,Data valida: 03/08/15 e hora 06:58:42 por SISTEMA
2015-08-04,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-04,0658,1,PEDEDATA,Data valida: 04/08/15 e hora 06:58:11 por SISTEMA
2015-08-04,0703,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-04,1743,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SENHS
2015-08-04,1743,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-05,0700,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-05,0700,1,PEDEDATA,Data valida: 05/08/15 e hora 07:00:31 por SISTEMA
2015-08-05,0854,1,PESPRO,Alt 981-REJUNTE BRANCO Prc venda
2015-08-05,0855,1,PESPRO,Alt 270-COND.FLEX.1 Prc venda
2015-08-05,0856,1,PESPRO,Alt 2191-CAMPAINHA S/FIO Prc venda
2015-08-05,0857,1,PESPRO,Alt 1955-DISJ.32A DIM BI Prc venda
2015-08-05,0857,1,PESPRO,Alt 410-DISJUNTOR 50A-N Prc venda
2015-08-05,0858,1,PESPRO,Alt 2283-INTERFONE Prc venda
2015-08-05,0858,1,PESPRO,Alt 1820-CHAV ESTR 12X13 Prc venda
2015-08-05,0859,1,PESPRO,Alt 1942-CHAVE LAVATORIO Prc venda
2015-08-05,0859,1,PESPRO,Alt 558-FORMAO 5/8 Prc venda
2015-08-05,0901,1,PESPRO,Alt 571-FIXADOR DE CAL Prc venda
2015-08-05,0901,1,PESPRO,Alt 149-BALD CONC PLAST Prc venda
2015-08-05,0902,1,PESPRO,Alt 1850-VEDA CALH POTE Prc venda
2015-08-05,0902,1,PESPRO,Alt 1735-VEDA CALHA TUBO Prc venda
2015-08-05,0903,1,PESPRO,Alt 361-CACAMBA ROLOFLE Prc venda
2015-08-05,0905,1,PESPRO,Alt 262-ELETRODUTO 1/2 Prc venda
2015-08-05,0906,1,PESPRO,Alt 405-DISCO PORCELAN. Prc venda
2015-08-05,0909,1,PESPRO,Alt 2224-BROCA PLU 6X160 Prc venda
2015-08-05,0910,1,PESPRO,Alt 1819-CHAV ESTR 10X11 Prc venda
2015-08-05,0910,1,PESPRO,Alt 2108-CHAVE INGLESA 8 Prc venda
2015-08-05,0911,1,PESPRO,Alt 2109-CHAVE INGLES.10 Prc venda
2015-08-05,0911,1,PESPRO,Alt 433-DESEMP BORRACHA Prc venda
2015-08-05,0912,1,PESPRO,Alt 973-ROLO ESP 23 S/C Prc venda
2015-08-05,0912,1,PESPRO,Alt 966-ROLO DE LA 9 Prc venda
2015-08-05,0913,1,PESPRO,Alt 966-ROLO DE LA 9 Prc venda
2015-08-05,0913,1,PESPRO,Alt 962-ROLO DE LA 15 Prc venda
2015-08-05,0914,1,PESPRO,Alt 1158-REMOV.PINTOFF L Prc venda
2015-08-05,0915,1,PESPRO,Alt 647-JIMO CUPIM AERO Prc venda
2015-08-05,0915,1,PESPRO,Alt 648-JIMO CUPI LITRO Prc venda
2015-08-06,0708,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-06,0708,1,PEDEDATA,Data valida: 06/08/15 e hora 07:08:48 por SISTEMA
2015-08-07,0646,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-07,0646,1,PEDEDATA,Data valida: 07/08/15 e hora 06:46:16 por SISTEMA
2015-08-08,0704,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-08,0704,1,PEDEDATA,Data valida: 08/08/15 e hora 07:04:19 por SISTEMA
2015-08-08,1132,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-09,0847,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SNEHA
2015-08-09,0847,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha SNENHA
2015-08-09,0848,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-09,0848,1,PEDEDATA,Data valida: 09/08/15 e hora 08:48:05 por SISTEMA
2015-08-10,0654,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-10,0654,1,PEDEDATA,Data valida: 10/08/15 e hora 06:54:38 por SISTEMA
2015-08-11,0705,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-11,0705,1,PEDEDATA,Data valida: 11/08/15 e hora 07:05:06 por SISTEMA
2015-08-11,1054,1,PESPRO,Alt 1829-COND.TIGRE 1/2 Prc venda
2015-08-11,1055,1,PESPRO,"Alt 339-CHAVE AJUS 10"" nome res. Prc venda"
2015-08-11,1056,1,PESPRO,Alt 339-COND.FLEX T.3/8 nome res.
2015-08-11,1057,1,PESPRO,Alt 339-COND.TIGRE 3/8
2015-08-11,1058,1,PESPRO,"Alt 337-CHAVE AJUS 6"" nome res. Prc venda"
2015-08-11,1058,1,PESPRO,Alt 337-COND. TIGRE 1 nome res.
2015-08-11,1059,1,PESPRO,"Alt 338-CHAVE AJUS 8"" nome res."
2015-08-12,0653,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-12,0653,1,PEDEDATA,Data valida: 12/08/15 e hora 06:53:37 por SISTEMA
2015-08-12,1112,1,PESPRO,"Alt 1660-PINCEL 571 2"" Prc venda"
2015-08-13,0706,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-13,0706,1,PEDEDATA,Data valida: 13/08/15 e hora 07:06:40 por SISTEMA
2015-08-14,0653,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-14,0653,1,PEDEDATA,Data valida: 14/08/15 e hora 06:53:06 por SISTEMA
2015-08-15,0724,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-15,0724,1,PEDEDATA,Data valida: 15/08/15 e hora 07:24:50 por SISTEMA
2015-08-17,0657,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-17,0657,1,PEDEDATA,Data valida: 17/08/15 e hora 06:57:46 por SISTEMA
2015-08-18,0656,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-18,0656,1,PEDEDATA,Data valida: 18/08/15 e hora 06:56:37 por SISTEMA
2015-08-18,0729,1,PESPRO,Alt 2096-SOQ.RAB.DICROIC Prc venda
2015-08-18,0730,1,PESPRO,Alt 692-LIG FLEX ITA 30 Prc venda
2015-08-18,0731,1,PESPRO,Alt 699-LIG FLEX.ITA 50 Prc venda
2015-08-18,0732,1,PESPRO,Alt 1269-VAL AM CRO 41/2 Prc venda
2015-08-18,0733,1,PESPRO,Alt 1339-LUV COR MAR11/2 Prc venda
2015-08-18,0734,1,PESPRO,Alt 2308-TIRA GRUDE 40ML Prc venda
2015-08-19,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-19,0658,1,PEDEDATA,Data valida: 19/08/15 e hora 06:58:33 por SISTEMA
2015-08-19,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-19,0959,1,PESPRO,Alt 73-ARGA ACIII CINZ Prc venda
2015-08-20,0713,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-20,0713,1,PEDEDATA,Data valida: 20/08/15 e hora 07:13:49 por SISTEMA
2015-08-20,0814,1,PESPRO,Alt 326-CAL DE REBO 20K Prc venda
2015-08-20,0940,1,PESPRO,Alt 70-ARGA ACIII BRAN Prc venda
2015-08-21,0703,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-21,0703,1,PEDEDATA,Data valida: 21/08/15 e hora 07:03:45 por SISTEMA
2015-08-22,0736,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-22,0736,1,PEDEDATA,Data valida: 22/08/15 e hora 07:36:19 por SISTEMA
2015-08-24,0654,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-24,0654,1,PEDEDATA,Data valida: 24/08/15 e hora 06:54:17 por SISTEMA
2015-08-25,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-25,0658,1,PEDEDATA,Data valida: 25/08/15 e hora 06:58:55 por SISTEMA
2015-08-26,0648,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-26,0648,1,PEDEDATA,Data valida: 26/08/15 e hora 06:48:52 por SISTEMA
2015-08-27,0712,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-27,0712,1,PEDEDATA,Data valida: 27/08/15 e hora 07:12:08 por SISTEMA
2015-08-27,1121,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-28,0654,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-28,0654,1,PEDEDATA,Data valida: 28/08/15 e hora 06:54:23 por SISTEMA
2015-08-29,0715,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-29,0715,1,PEDEDATA,Data valida: 29/08/15 e hora 07:15:03 por SISTEMA
2015-08-29,0855,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-31,0654,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-08-31,0654,1,PEDEDATA,Data valida: 31/08/15 e hora 06:54:20 por SISTEMA
2015-09-01,0646,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-01,0646,1,PEDEDATA,Data valida: 01/09/15 e hora 06:46:01 por SISTEMA
2015-09-02,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-02,0702,1,PEDEDATA,Data valida: 02/09/15 e hora 07:02:38 por SISTEMA
2015-09-03,0648,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-03,0648,1,PEDEDATA,Data valida: 03/09/15 e hora 06:48:50 por SISTEMA
2015-09-03,1247,1,PESPRO,Alt 805-GUARN DE 5 JOGO Prc venda
2015-09-03,1248,1,PESPRO,Alt 806-GUARN DE 7 JOGO Prc venda
2015-09-03,1250,1,PESPRO,Alt 806-GUARN DE 7 JOGO Prc venda
2015-09-04,0659,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-04,0659,1,PEDEDATA,Data valida: 04/09/15 e hora 06:59:16 por SISTEMA
2015-09-05,0657,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-05,0657,1,PEDEDATA,Data valida: 05/09/15 e hora 06:57:43 por SISTEMA
2015-09-05,1053,1,PESPRO,Alt 668-LAMP M SPOT 1OO Prc venda
2015-09-05,1053,1,PESPRO,Alt 667-LAMP MIN SPT 6O Prc venda
2015-09-07,0856,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-07,0856,1,PEDEDATA,Data valida: 07/09/15 e hora 08:56:21 por SISTEMA
2015-09-08,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-08,0702,1,PEDEDATA,Data valida: 08/09/15 e hora 07:02:15 por SISTEMA
2015-09-08,0743,1,PESPRO,Alt 668-LAMP M SPOT 1OO Prc venda
2015-09-08,0744,1,PESPRO,Alt 667-LAMP MIN SPT 6O Prc venda
2015-09-08,0956,1,PESPRO,"Alt 1745-MANGU GAZ 1,25 nome res."
2015-09-08,0957,1,PESPRO,Alt 1744-MANG GAZ 1MT nome res.
2015-09-08,0958,1,PESPRO,Alt 1743-MANGU GAZ 80 nome res.
2015-09-08,0958,1,PESPRO,Alt 720-MANG GAZ MT nome res.
2015-09-08,0959,1,PESPRO,Alt 1638-MANG.P/GAZ T.8M nome res.
2015-09-08,0959,1,PESPRO,Alt 1639-MANG.P/GAZ T.1M nome res.
2015-09-08,0959,1,PESPRO,Alt 1640-MANG.P/GAZ T.1M nome res.
2015-09-08,1000,1,PESPRO,Alt 2384-MANG.P/GAZ T.2M nome res.
2015-09-08,1000,1,PESPRO,Alt 2385-MANG.P/GAZ.T.3M nome res.
2015-09-08,1000,1,PESPRO,Alt 2243-GAZ nome res.
2015-09-09,0703,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-09,0703,1,PEDEDATA,Data valida: 09/09/15 e hora 07:03:46 por SISTEMA
2015-09-10,0658,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-10,0658,1,PEDEDATA,Data valida: 10/09/15 e hora 06:58:29 por SISTEMA
2015-09-10,1354,1,PESPRO,Alt 1075-TOR LAV C 50 M Prc venda
2015-09-10,1440,1,PESPRO,Alt 1065-SUP A01 P/SE CO Prc venda
2015-09-10,1441,1,PESPRO,Alt 1066-SUP A02 P/SE CP Prc venda
2015-09-10,1441,1,PESPRO,Alt 1067-SUP A10 P/SE CO Prc venda
2015-09-10,1442,1,PESPRO,Alt 2201-MULTIME DIGITAL Prc venda
2015-09-10,1442,1,PESPRO,Alt 1003-REG PRES AM 3/4 Prc venda
2015-09-10,1446,1,PESPRO,Alt 2320-CADEADO P/MOTO Prc venda
2015-09-10,1447,1,PESPRO,Alt 251-CORD NY RL 3.5 Prc venda
2015-09-10,1448,1,PESPRO,Alt 609-FITA PERF ROLO Prc venda
2015-09-10,1449,1,PESPRO,Alt 675-LAMP.COM.20X127 Prc venda
2015-09-10,1449,1,PESPRO,Alt 76-ADES.ARALDITE Prc venda
2015-09-10,1449,1,PESPRO,Alt 1866-ADES.ARALDIT.2M Prc venda
2015-09-10,1450,1,PESPRO,Alt 1012-SERRA COPO 19 Prc venda
2015-09-10,1451,1,PESPRO,Alt 1013-SERRA COP.21-22 Prc venda
2015-09-10,1451,1,PESPRO,Alt 1015-SERRA COPO 32 Prc venda
2015-09-10,1451,1,PESPRO,Alt 1016-SERRA COPO 35 Prc venda
2015-09-10,1451,1,PESPRO,Alt 1016-SERRA COPO 35 Prc venda
2015-09-10,1452,1,PESPRO,Alt 1017-SERRA COPO 38 Prc venda
2015-09-10,1452,1,PESPRO,Alt 1021-SERRA COPO 52 Prc venda
2015-09-10,1452,1,PESPRO,Alt 1020-SERRA COPO 51 Prc venda
2015-09-10,1454,1,PESPRO,Alt 1019-SERRA COPO 44 Prc venda
2015-09-10,1454,1,PESPRO,Alt 1018-SERRA COPO 4O Prc venda
2015-09-10,1455,1,PESPRO,Alt 2212-PTA.MONTADA-JOG Prc venda
2015-09-10,1456,1,PESPRO,Alt 2343-LAMP.ESP.08X127 Prc venda
2015-09-10,1456,1,PESPRO,Alt 2193-TIMER ANALOGICO Prc venda
2015-09-10,1458,1,PESPRO,Alt 18-ARCO SERRA STAR Prc venda
2015-09-10,1459,1,PESPRO,Alt 295-CLIP CA ACO 1/4 Prc venda
2015-09-10,1459,1,PESPRO,Alt 296-CLIP C ACO 5/16 Prc venda
2015-09-10,1459,1,PESPRO,Alt 1006-CORDA NAY MT1/2 Prc venda
2015-09-10,1500,1,PESPRO,Alt 2111-ORGANIZ.DE FIOS Prc venda
2015-09-10,1521,1,PESPRO,Alt 916-PILHA ALCAL PEQ Prc venda
2015-09-10,1524,1,PESPRO,Alt 914-PILH ALCAL GDE Prc venda
2015-09-11,0643,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-11,0643,1,PEDEDATA,Data valida: 11/09/15 e hora 06:43:12 por SISTEMA
2015-09-11,0853,1,PESPRO,Alt 1104-TE PL 2.44X1.10 Prc venda
2015-09-12,0655,1,TROUSU,Tentativa de acesso ao usuario  1-SISTEMA com senha ]SENHA
2015-09-12,0655,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-12,0655,1,PEDEDATA,Data valida: 12/09/15 e hora 06:55:40 por SISTEMA
2015-09-14,0652,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-14,0652,1,PEDEDATA,Data valida: 14/09/15 e hora 06:52:13 por SISTEMA
2015-09-15,0641,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-15,0641,1,PEDEDATA,Data valida: 15/09/15 e hora 06:41:02 por SISTEMA
2015-09-15,0911,1,PESPRO,Alt 1892-CARVAO MAQUINAS Prc venda
2015-09-15,1651,1,PESPRO,Alt 1121-FUNDO GALV 1/4 Prc venda
2015-09-15,1653,1,PESPRO,Alt 1172-SELADOR MAD.1/4 Prc venda
2015-09-16,0702,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-16,0702,1,PEDEDATA,Data valida: 16/09/15 e hora 07:02:43 por SISTEMA
2015-09-16,1414,1,PESPRO,Alt 1011-ALUM FO 0.40MT Prc venda
2015-09-17,0650,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-17,0650,1,PEDEDATA,Data valida: 17/09/15 e hora 06:50:29 por SISTEMA
2015-09-18,0700,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-18,0700,1,PEDEDATA,Data valida: 18/09/15 e hora 07:00:44 por SISTEMA
2015-09-18,0911,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-18,0948,1,PESPRO,Alt 593-CABO RIGIDO 16 Prc venda
2015-09-18,0949,1,PESPRO,Alt 592-CABO RIGIDO 10 Prc venda
2015-09-18,0950,1,PESPRO,Alt 591-CABO RIGIDO 6 Prc venda
2015-09-20,1029,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-20,1029,1,PEDEDATA,Data valida: 20/09/15 e hora 10:29:13 por SISTEMA
2015-09-20,1030,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-21,0751,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-21,0751,1,PEDEDATA,Data valida: 21/09/15 e hora 07:51:56 por SISTEMA
2015-09-21,0805,1,PESPRO,"Alt 1-ANEL JR 2""SANFO nome res. Prc venda"
2015-09-21,0822,1,PESPRO,"Alt 2-ANEL JR 3""SANFO nome res. Prc venda"
2015-09-21,0823,1,PESPRO,Alt 2-ABRAC.1/2X3/4 nome res.
2015-09-21,0825,1,PESPRO,"Alt 3-ANEL JR 4""SANFO nome res. Prc venda"
2015-09-21,0834,1,PESPRO,Alt 4-ANEL DE CERA nome res. Prc venda
2015-09-21,0846,1,PESPRO,"Alt 5-ADAPT JR 2"" nome res. Prc venda"
2015-09-21,0847,1,PESPRO,Alt 2-ABRAC. 1/2X3/4
2015-09-21,0847,1,PESPRO,Alt 1-ABRAC. 3/8X1/2
2015-09-21,0848,1,PESPRO,Alt 3-ABRAC. 3/4X1
2015-09-21,0849,1,PESPRO,"Alt 6-ADAPT JR 3"" nome res. Prc venda"
2015-09-21,0853,1,PESPRO,"Alt 7-ADAPT JR 4"" nome res. Prc venda"
2015-09-21,0855,1,PESPRO,"Alt 8-ANEL H L 2"" nome res. Prc venda"
2015-09-21,0856,1,PESPRO,Alt 9-ANEL H L 3 nome res. Prc venda
2015-09-21,0858,1,PESPRO,Alt 10-ANEL H L 4 nome res. Prc venda
2015-09-21,0900,1,PESPRO,Alt 7-ABRAC. D 1/2
2015-09-21,0902,1,PESPRO,Alt 11-AGUA RAZ GL nome res. Prc venda
2015-09-21,0903,1,PESPRO,Alt 12-AGUA RAZ LT Prc venda
2015-09-21,0908,1,TROUSU,Ativacao do usuario  1-SISTEMA
2015-09-21,0914,1,PESPRO,Alt 13-ARM EMBU GDE nome res. Prc venda
2015-09-21,0915,1,PESPRO,Alt 14-ARM EMBU PEQ nome res. Prc venda
2015-09-21,0916,1,PESPRO,Alt 15-ASS.SANIT.ALMOF nome res. Prc venda
2015-09-21,0918,1,PESPRO,Alt 16-ASSEN SANIT SIM nome res. Prc venda
2015-09-21,0922,1,PESPRO,Alt 17-ARCO SERRA nome res. Prc venda
2015-09-21,0923,1,PESPRO,Alt 18-ARCO SERRA STAR nome res. Prc venda
2015-09-21,0932,1,PESPRO,Alt 19-ARCO SERRA MINI nome res. Prc venda
2015-09-21,0939,1,PESPRO,Alt 21-AQUEC.LORENZETT nome res. Prc venda
2015-09-21,0943,1,PESPRO,Alt 22-AQUECEDOR FAME nome res. Prc venda
2015-09-21,0944,1,PESPRO,Alt 23-APAR MIST LAV nome res. Prc venda
2015-09-21,0949,1,PESPRO,Alt 24-APARE MIST BIDE nome res. Prc venda
2015-09-21,0951,1,PESPRO,Alt 25-ARAME GALVAN 10 nome res. Prc venda
2015-09-21,0952,1,PESPRO,Alt 25-ABRAC.280X48 UN
2015-09-21,0953,1,PESPRO,Alt 24-ABRAC.N.280X48 nome res.
2015-09-21,0956,1,PESPRO,Alt 26-ARAME GALVAN 12 nome res.
2015-09-21,0958,1,PESPRO,Alt 27-ARAME GALVAN 14 nome res. Prc venda
2015-09-21,0959,1,PESPRO,Alt 24-ABRAC.280X48
2015-09-21,1000,1,PESPRO,Alt 27-ABRAC.142X32 UN Prc venda
2015-09-21,1002,1,PESPRO,Alt 28-ARAME GALVAN 16 nome res. Prc venda
2015-09-21,1006,1,PESPRO,Alt 29-ARAME GALVAN 18 nome res. Prc venda
2015-09-21,1007,1,PESPRO,Alt 26-ABRAC.142X32
2015-09-21,1012,1,PESPRO,Alt 27-ABRAC.142X32 UN Prc venda
2015-09-21,1014,1,PESPRO,Alt 30-ARAME GALVAN 20 nome res. Prc venda
2015-09-21,1032,1,PESPRO,Alt 31-ARAME GALVAN 22 nome res. Prc venda
2015-09-21,1035,1,PESPRO,Alt 32-CABO HDMI P/TV nome res. Prc venda
2015-09-21,1042,1,PESPRO,Alt 33-EXTENSAO 03MTS nome res. Prc venda
2015-09-21,1043,1,PESPRO,Alt 34-CILINDRO F.PADO nome res. Prc venda
2015-09-21,1044,1,PESPRO,Alt 35-ARAME RECOZIDO nome res. Prc venda
2015-09-21,1046,1,PESPRO,Alt 36-ARAME VARAL 7 F nome res. Prc venda
2015-09-21,1046,1,PESPRO,Alt 35-ADAPTADOR M.3/4 nome res.
2015-09-21,1047,1,PESPRO,Alt 37-ARAME  VARAL RE nome res. Prc venda  Prc custo
2015-09-21,1049,1,PESPRO,Alt 38-ARAM FARP 50 MT nome res. Prc venda
2015-09-21,1051,1,PESPRO,Alt 39-ARAME FARP.100 nome res. Prc venda
2015-09-21,1052,1,PESPRO,Alt 40-ARAME FARP 200 nome res. Prc venda
2015-09-21,1054,1,PESPRO,Alt 41-ABRA APER 1 1/2 nome res. Prc venda
2015-09-21,1056,1,PESPRO,"Alt 42-ABRAC APERTO 2"" nome res. Prc venda"
2015-09-21,1108,1,INCPRO,Inc.prod 43-COLA ARALD.2 M
2015-09-21,1115,1,PESPRO,"Alt 44-ABRAC APERTO 3"" nome res. Prc venda"
2015-09-21,1116,1,PESPRO,Alt 43-COLA ARALD.2 M nome res.
2015-09-21,1118,1,PESPRO,Alt 45-ABRA APER 2 1/2 nome res. Prc venda
2015-09-21,1121,1,PESPRO,Alt 46-ABRA APER 3 1/2 nome res. Prc venda
2015-09-21,1127,1,PESPRO,Alt 47-ANCINHO nome res. Prc venda
2015-09-21,1128,1,PESPRO,Alt 48-ALICATE DE BICO nome res. Prc venda
2015-09-21,1140,1,PESPRO,Alt 49-ALIC CABO PLAS nome res. Prc venda
2015-09-21,1145,1,PESPRO,Alt 50-ALIC CABO PL 8 nome res. Prc venda
2015-09-21,1146,1,PESPRO,Alt 51-ALIC BOMBA AGUA nome res. Prc venda
2015-09-21,1147,1,PESPRO,Alt 51-ALICATE B.DAGUA Prc venda
2015-09-21,1152,1,PESPRO,Alt 52-ALICAT DE CORTE nome res. Prc venda
2015-09-21,1153,1,PESPRO,Alt 53-ALICATE PRESSAO nome res. Prc venda
2015-09-21,1157,1,PESPRO,Alt 54-ALIC TRA SERRO nome res. Prc venda
2015-09-21,1158,1,PESPRO,Alt 55-ALICA REBITADOR nome res. Prc venda
2015-09-21,1203,1,PESPRO,Alt 56-AZUL BRANCO MT nome res. Prc venda
2015-09-21,1204,1,PESPRO,Alt 57-AZULEJ BRA PC nome res. Prc venda
2015-09-21,1205,1,PESPRO,Alt 58-APLICADOR PLAST nome res. Prc venda
2015-09-21,1206,1,PESPRO,Alt 59-ABRACA APE 1/2 nome res. Prc venda
2015-09-21,1209,1,PESPRO,Alt 60-ABRAC APER 3/4 nome res. Prc venda
2015-09-21,1210,1,PESPRO,Alt 61-ABRAC APERTO 1 nome res.
2015-09-21,1212,1,PESPRO,Alt 62-FITA TEFLOM 1O nome res. Prc venda
2015-09-21,1303,1,PESPRO,Alt 63-FITA TEFLOM 25 nome res. Prc venda
